datetime,ic,rank_ic
2026-03-23,0.041620427181326525,0.0073644157506755166
2026-03-24,0.05516893865115234,0.054780201571727666
2026-03-25,0.08606226043905416,0.08309575323763689
2026-03-27,0.2089909352983876,0.19765417607176763
2026-03-30,0.23373640773990206,0.23180535459210483
2026-04-01,0.16089334479172024,0.1301750464807022
2026-04-02,0.060712054734206704,0.04345333007848005
2026-04-06,-0.004178732635849376,-0.029836578367395616
2026-04-07,0.04728658997011755,0.05001565008541256
2026-04-08,-0.030010490094074666,0.03546096130615476
2026-04-09,0.011019850069819226,-0.0363828130924843
2026-04-10,0.017443919895131506,-0.0020099356856664624
2026-04-13,0.014851543774584494,-0.020405155564617874
2026-04-15,0.07131948496256713,-0.007850848261965755
2026-04-16,0.010724157135913577,0.027869070702028664
2026-04-17,-0.003151699499498654,0.020268007338698126
